windowID,windowStart,windowEnd,packetCount,tcpPacketCount,tcpRatio,udpPacketCount,udpRatio,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,uniqueTCPStreams,avgTCPWindowSize,minTCPWindowSize,maxTCPWindowSize,synCount,ackCount,finCount,uniqueUDPSrcPorts,uniqueUDPDstPorts,avgInterArrivalTime,stdInterArrivalTime,minInterArrivalTime,maxInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,minTLSRecordLen,maxTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,minACKRoundTripTime,maxACKRoundTripTime,ACKRoundTripTimeCount,avgTimeDelta,stdTimeDelta,minTimeDelta,maxTimeDelta,tlsContentTypeChanegCipherCount,tlsContentTypeAlertCount,tlsContentTypeHandshakeCount,tlsContentTypeAppDataCount,label
0,1774266519.081578,1774266519.309655,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4266.104333573066,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33871.5,2139.0,65535.0,0,4,0,0,0,0.019312500000000003,0.02108246820622924,0.001749,0.044434,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.0155335,0.019112389188691195,0.002019,0.029048,2,0.019312500000000003,0.02108246820622924,0.001749,0.044434,0,0,0,3,movingAroundHouse
1,1774266530.671453,1774266530.972162,2,2,1.0,0,0.0,229.5,201.52543263816605,87,372,229.5,1,0,1526.3925788791412,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,1,33859.0,2183.0,65535.0,0,2,0,0,0,0.025999,0.012447907776007981,0.017197,0.034801,0,0,1,1,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.034801,,0.034801,0.034801,1,0.025999,0.012447907776007981,0.017197,0.034801,0,0,0,2,bulbOff
2,1774266534.671089,1774266534.85619,2,2,1.0,0,0.0,230.0,202.2325394193526,87,373,230.0,1,0,2485.1293069026365,2,2,185.0,98.99494936611666,216.0,202.2325394193526,2,2,176.0,202.2325394193526,2,1.0,1,33150.5,2269.0,64032.0,0,2,0,0,0,0.033774,0.008066674159776133,0.02807,0.039478,1,1,0,0,0,0,0,0,0,0,0,0,0,171.0,202.2325394193526,28.0,314.0,0.02807,,0.02807,0.02807,1,0.033774,0.008066674159776133,0.02807,0.039478,0,0,0,2,bulbChange
3,1774266539.97323,1774266540.451135,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1083.8973478894018,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23267.333333333332,2117.0,65535.0,0,3,0,0,0,0.066019,0.06925265812226994,0.023918,0.145947,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.039265,0.015659586776157284,0.028192,0.050338,2,0.066019,0.06925265812226994,0.023918,0.145947,0,0,0,2,bulbOn
4,1774266543.671764,1774266543.801524,1,1,1.0,0,0.0,373.0,,373,373,373.0,0,0,2874.5370112796804,1,1,255.0,,359.0,,1,1,319.0,,1,1.0,1,2244.0,2244.0,2244.0,0,1,0,0,0,0.002212,,0.002212,0.002212,0,0,0,0,0,0,0,0,0,1,0,0,0,314.0,,314.0,314.0,,,,,0,0.002212,,0.002212,0.002212,0,0,0,1,plugOff
5,1774266554.802528,1774266554.955005,1,1,1.0,0,0.0,372.0,,372,372,372.0,0,0,2439.711803106945,1,1,255.0,,358.0,,1,1,318.0,,1,1.0,1,2211.0,2211.0,2211.0,0,1,0,0,0,0.073749,,0.073749,0.073749,0,0,0,0,0,0,0,0,0,1,0,0,0,313.0,,313.0,313.0,,,,,0,0.073749,,0.073749,0.073749,0,0,0,1,plugOn
6,1774266556.857255,1774266557.277382,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1232.9607590770313,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23245.333333333332,2084.0,65535.0,0,3,0,0,0,0.04420166666666667,0.021399081670327197,0.024369,0.066882,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.127018,0.13976248372864586,0.028191,0.225845,2,0.04420166666666667,0.021399081670327197,0.024369,0.066882,0,0,0,2,bulbChange
9,1774266559.0,1774266574.532776,2969,2959,0.9966318625799933,10,0.003368137420006736,1079.1902997642303,915.0381046593907,60,17202,1494.0,915,2002,206280.9619992023,11,11,60.22970697204446,10.538840686744187,1065.1781744695184,915.051654225511,7,7,1016.3311929705982,914.9936527249836,2050,0.6928016221696519,6,2658.668469077391,0.0,65535.0,6,2952,4,3,3,0.0018924600875715731,0.005432084094868175,0.0,0.162596,1,2,0,0,905,2057,2,2,0,0,0,0,3,5067.30583501006,4768.956096783714,26.0,21324.0,0.018526771775082693,0.005048258774603518,0.00107,0.070939,907,0.0018727255829672185,0.005378800274524949,0.0,0.162596,1,5,7,484,outsideDetection
7,1774266568.716819,1774266568.943544,43,43,1.0,0,0.0,945.9302325581396,691.6611954579537,60,1494,1494.0,14,27,179402.46805047148,4,4,71.02325581395348,43.25752803853255,931.7906976744187,691.8447581901709,3,3,880.9069767441861,690.6897799251291,29,0.6744186046511628,2,5395.604651162791,882.0,65535.0,0,43,0,0,0,0.0016688139534883721,0.004480401625576364,0.0,0.021603,0,0,0,0,13,26,2,2,0,0,0,0,0,6631.2,8748.148329789567,64.0,16408.0,0.017916799999999997,0.004991599059562834,0.002115,0.026516,15,0.0016688139534883721,0.004480401625576364,0.0,0.021603,0,0,0,5,movingAroundHouse
8,1774266573.451909,1774266573.625944,29,29,1.0,0,0.0,977.1379310344828,714.4653707562405,66,2323,1418.0,10,19,162823.7253638923,2,2,59.172413793103445,6.772153938409644,963.1379310344828,714.4653707562405,2,2,911.1379310344828,714.4653707562405,19,0.6551724137931034,1,2470.0689655172414,1030.0,3228.0,0,29,0,0,0,0.005088,0.007120022607307609,1e-06,0.025596,0,0,0,0,10,19,0,0,0,0,0,0,0,3297.875,3468.338937033527,595.0,10936.0,0.016896,0.002702968738257993,0.013812,0.021767,10,0.005088,0.007120022607307609,1e-06,0.025596,0,0,0,8,bulbOff
10,1774266580.957045,1774266581.080851,1,1,1.0,0,0.0,373.0,,373,373,373.0,0,0,3012.7780619319055,1,1,255.0,,359.0,,1,1,319.0,,1,1.0,1,2178.0,2178.0,2178.0,0,1,0,0,0,0.118663,,0.118663,0.118663,0,0,0,0,0,0,0,0,0,1,0,0,0,314.0,,314.0,314.0,,,,,0,0.118663,,0.118663,0.118663,0,0,0,1,plugOff
11,1774266581.626344,1774266581.752612,2,2,1.0,0,0.0,230.0,202.2325394193526,87,373,230.0,1,0,3643.0406697796666,2,2,185.0,98.99494936611666,216.0,202.2325394193526,2,2,176.0,202.2325394193526,2,1.0,1,33117.5,2203.0,64032.0,0,2,0,0,0,0.018748,0.013995057413244149,0.008852,0.028644,1,1,0,0,0,0,0,0,0,0,0,0,0,171.0,202.2325394193526,28.0,314.0,0.028644,,0.028644,0.028644,1,0.018748,0.013995057413244149,0.008852,0.028644,0,0,0,2,bulbOn
12,1774266581.752928,1774266581.982865,3,3,1.0,0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,2261.4882634852233,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22779.666666666668,2137.0,64032.0,0,3,0,0,0,0.037619,0.04518389897961441,0.000257,0.087838,1,2,0,0,0,0,0,0,0,0,0,0,0,171.0,202.2325394193526,28.0,314.0,0.07961533333333333,0.04724099831008372,0.025588,0.113148,3,0.037619,0.04518389897961441,0.000257,0.087838,0,0,0,2,bulbChange
13,1774266588.081505,1774266588.226771,1,1,1.0,0,0.0,372.0,,372,372,372.0,0,0,2560.8184739614962,1,1,255.0,,358.0,,1,1,318.0,,1,1.0,1,2145.0,2145.0,2145.0,0,1,0,0,0,0.025492,,0.025492,0.025492,0,0,0,0,0,0,0,0,0,1,0,0,0,313.0,,313.0,313.0,,,,,0,0.025492,,0.025492,0.025492,0,0,0,1,plugOn
14,1774266591.254645,1774266591.481633,5,5,1.0,0,0.0,206.6,259.29192042946494,60,667,123.0,2,1,4550.904602250288,2,2,199.0,76.68115805072325,190.2,261.00325668466286,2,2,150.2,261.00325668466286,3,0.6,1,27727.0,1794.0,65535.0,0,5,0,0,0,0.021881,0.03336544531397716,0.000146,0.078206,0,0,0,0,0,0,2,3,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.03709766666666667,0.039046100961982536,0.004184,0.08024,3,0.021881,0.03336544531397716,0.000146,0.078206,0,0,0,3,movingAroundHouse
15,1774266604.753621,1774266605.091461,2,2,1.0,0,0.0,229.0,200.8183258569795,87,371,229.0,1,0,1355.6719583515348,2,2,185.0,98.99494936611666,215.0,200.8183258569795,2,2,175.0,200.8183258569795,2,1.0,1,33068.0,2104.0,64032.0,0,2,0,0,0,0.0133195,0.004735494113606307,0.009971,0.016668,1,1,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.027182,,0.027182,0.027182,1,0.0133195,0.004735494113606307,0.009971,0.016668,0,0,0,2,bulbOff
16,1774266617.091927,1774266617.483899,3,3,1.0,0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,1318.9715446610505,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,22713.666666666668,2038.0,64032.0,0,3,0,0,0,0.01915,0.007799336958998503,0.010543,0.025749,1,2,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.049373,0.033409381197502,0.025749,0.072997,2,0.01915,0.007799336958998503,0.010543,0.025749,0,0,0,2,bulbOn
17,1774266619.983468,1774266620.112846,1,1,1.0,0,0.0,371.0,,371,371,371.0,0,0,2867.5698590251545,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,1,2053.0,2053.0,2053.0,0,1,0,0,0,0.0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,312.0,,312.0,312.0,,,,,0,0.0,,0.0,0.0,0,0,0,1,bulbChange
18,1774266621.227727,1774266621.356896,1,1,1.0,0,0.0,373.0,,373,373,373.0,0,0,2887.6900552628954,1,1,255.0,,359.0,,1,1,319.0,,1,1.0,1,2112.0,2112.0,2112.0,0,1,0,0,0,0.021,,0.021,0.021,0,0,0,0,0,0,0,0,0,1,0,0,0,314.0,,314.0,314.0,,,,,0,0.021,,0.021,0.021,0,0,0,1,plugOff
19,1774266628.358408,1774266628.500704,1,1,1.0,0,0.0,372.0,,372,372,372.0,0,0,2614.26745505024,1,1,255.0,,358.0,,1,1,318.0,,1,1.0,1,2079.0,2079.0,2079.0,0,1,0,0,0,0.002231,,0.002231,0.002231,0,0,0,0,0,0,0,0,0,1,0,0,0,313.0,,313.0,313.0,,,,,0,0.002231,,0.002231,0.002231,0,0,0,1,plugOn
20,1774266642.485082,1774266642.775286,2,2,1.0,0,0.0,229.0,200.8183258569795,87,371,229.0,1,0,1578.1999007561592,2,2,185.0,98.99494936611666,215.0,200.8183258569795,2,2,175.0,200.8183258569795,2,1.0,1,33019.5,2007.0,64032.0,0,2,0,0,0,0.0772725,0.07215812569974361,0.026249,0.128296,1,1,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.026249,,0.026249,0.026249,1,0.0772725,0.07215812569974361,0.026249,0.128296,0,0,0,2,bulbOff
21,1774266652.226147,1774266652.466061,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4055.6169071415015,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,34124.0,2644.0,65535.0,0,4,0,0,0,0.00830525,0.009776232040856368,0.0,0.021188,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.017984,0.010497707273495485,0.010561,0.025407,2,0.00830525,0.009776232040856368,0.0,0.021188,0,0,0,3,movingAroundHouse
22,1774266653.502209,1774266653.643538,1,1,1.0,0,0.0,373.0,,373,373,373.0,0,0,2639.2309283254917,1,1,255.0,,359.0,,1,1,319.0,,1,1.0,1,2015.0,2015.0,2015.0,0,1,0,0,0,0.001976,,0.001976,0.001976,0,0,0,0,0,0,0,0,0,1,0,0,0,314.0,,314.0,314.0,,,,,0,0.001976,,0.001976,0.001976,0,0,0,1,plugOff
23,1774266656.776018,1774266657.284523,3,3,1.0,0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,1016.7056218864651,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,22649.0,1941.0,64032.0,0,3,0,0,0,0.04019833333333333,0.034098589213240674,0.014717,0.078934,1,2,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.053984,0.038240334726568494,0.026944,0.081024,2,0.04019833333333333,0.034098589213240674,0.014717,0.078934,0,0,0,2,bulbOn
24,1774266657.284824,1774266657.801434,5,5,1.0,0,0.0,195.0,160.58798211572372,60,371,87.0,3,0,1887.303237001689,2,2,199.0,76.68115805072325,179.8,161.866302855165,2,2,139.8,161.866302855165,4,0.8,1,26757.6,1875.0,64032.0,0,5,0,0,0,0.031242800000000005,0.02661244163356681,0.001234,0.073816,2,3,0,0,0,0,0,0,0,0,0,0,0,169.75,163.67931044168859,28.0,312.0,0.06407875,0.05290457066186879,0.023701,0.135086,4,0.031242800000000005,0.02661244163356681,0.001234,0.073816,0,0,0,4,bulbChange
26,1774266658.0,1774266675.604102,3590,3588,0.9994428969359331,2,0.0005571030640668524,1069.5573816155988,918.075090166378,60,12918,1494.0,1139,2388,218114.56344785617,8,8,60.126740947075206,10.928110955093393,1055.5473537604457,918.086152983046,6,6,1004.0772017837235,918.0716581233899,2460,0.68561872909699,5,2797.938684503902,0.0,65535.0,4,3583,2,2,2,0.0024920236768802228,0.005188676774970178,0.0,0.107543,0,0,0,0,1119,2462,2,4,1,2,0,0,2,4818.637254901961,5155.5306966833805,26.0,16408.0,0.019109851950354615,0.009246226907122217,0.001447,0.239048,1128,0.0024910891861761424,0.005189507563107467,0.0,0.107543,0,2,6,706,outsideDetection
25,1774266661.644491,1774266661.782347,1,1,1.0,0,0.0,372.0,,372,372,372.0,0,0,2698.4678369450544,1,1,255.0,,358.0,,1,1,318.0,,1,1.0,1,1982.0,1982.0,1982.0,0,1,0,0,0,0.054019,,0.054019,0.054019,0,0,0,0,0,0,0,0,0,1,0,0,0,313.0,,313.0,313.0,,,,,0,0.054019,,0.054019,0.054019,0,0,0,1,plugOn
27,1774266687.783564,1774266687.910258,1,1,1.0,0,0.0,373.0,,373,373,373.0,0,0,2944.102372443747,1,1,255.0,,359.0,,1,1,319.0,,1,1.0,1,1949.0,1949.0,1949.0,0,1,0,0,0,0.018196,,0.018196,0.018196,0,0,0,0,0,0,0,0,0,1,0,0,0,314.0,,314.0,314.0,,,,,0,0.018196,,0.018196,0.018196,0,0,0,1,plugOff
28,1774266688.285485,1774266688.56654,3,3,1.0,0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,1846.6138255728138,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23180.666666666668,1987.0,65535.0,0,3,0,0,0,0.042266,0.02072217741937367,0.026223,0.065662,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.0459425,0.027887584343216247,0.026223,0.065662,2,0.042266,0.02072217741937367,0.026223,0.065662,0,0,0,2,bulbOff
29,1774266692.478677,1774266692.707539,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4251.4694416288075,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33951.5,2299.0,65535.0,0,4,0,0,0,0.005153,0.003911084419100837,0.001575,0.010155,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.0170815,0.015220473465040435,0.006319,0.027844,2,0.005153,0.003911084419100837,0.001575,0.010155,0,0,0,3,movingAroundHouse
30,1774266703.567463,1774266704.127508,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,924.9256691893015,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23158.666666666668,1954.0,65535.0,0,3,0,0,0,0.019565333333333334,0.017262823938548794,0.000564,0.034283,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.1193835,0.12937437800623428,0.027902,0.210865,2,0.019565333333333334,0.017262823938548794,0.000564,0.034283,0,0,0,2,bulbOn
31,1774266704.127793,1774266704.509353,3,3,1.0,0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,1354.964369667666,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,23136.666666666668,1921.0,65535.0,0,3,0,0,0,0.030163333333333334,0.013432080417170431,0.022175,0.045671,0,0,1,2,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.033923,0.016614180930759122,0.022175,0.045671,2,0.030163333333333334,0.013432080417170431,0.022175,0.045671,0,0,0,2,bulbChange
32,1774266708.369985,1774266708.598613,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4255.823170496436,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33848.0,2092.0,65535.0,0,4,0,0,0,0.014504000000000001,0.014103754464680674,0.0018,0.027687,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.0142645,0.016169410765392783,0.002831,0.025698,2,0.014504000000000001,0.014103754464680674,0.0018,0.027687,0,0,0,3,movingAroundHouse
33,1774266720.081904,1774266720.325594,1,1,1.0,0,0.0,667.0,,667,667,667.0,0,1,2737.0838442046356,1,1,255.0,,653.0,,1,1,613.0,,1,1.0,1,2023.0,2023.0,2023.0,0,1,0,0,0,0.016669,,0.016669,0.016669,0,0,0,0,0,0,0,1,0,0,0,0,0,608.0,,608.0,608.0,,,,,0,0.016669,,0.016669,0.016669,0,0,0,1,movingAroundHouse
34,1774266725.05079,1774266725.188712,1,1,1.0,0,0.0,373.0,,373,373,373.0,0,0,2704.430862631075,1,1,255.0,,359.0,,1,1,319.0,,1,1.0,1,1883.0,1883.0,1883.0,0,1,0,0,0,0.003202,,0.003202,0.003202,0,0,0,0,0,0,0,0,0,1,0,0,0,314.0,,314.0,314.0,,,,,0,0.003202,,0.003202,0.003202,0,0,0,1,plugOff
35,1774266731.510397,1774266731.78214,1,1,1.0,0,0.0,371.0,,371,371,371.0,0,0,1365.260261473118,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,1,1921.0,1921.0,1921.0,0,1,0,0,0,0.178731,,0.178731,0.178731,0,0,0,1,0,0,0,0,0,0,0,0,0,312.0,,312.0,312.0,,,,,0,0.178731,,0.178731,0.178731,0,0,0,1,bulbChange
36,1774266734.128299,1774266734.454475,3,3,1.0,0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,1591.165856407625,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22583.0,1842.0,64032.0,0,3,0,0,0,0.018171,0.01677287169807246,0.000846,0.034331,1,2,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.043376,0.020299621474303406,0.029022,0.05773,2,0.018171,0.01677287169807246,0.000846,0.034331,0,0,0,2,bulbOff
37,1774266739.189581,1774266739.331988,1,1,1.0,0,0.0,372.0,,372,372,372.0,0,0,2612.2278590789538,1,1,255.0,,358.0,,1,1,318.0,,1,1.0,1,1850.0,1850.0,1850.0,0,1,0,0,0,0.004824,,0.004824,0.004824,0,0,0,0,0,0,0,0,0,1,0,0,0,313.0,,313.0,313.0,,,,,0,0.004824,,0.004824,0.004824,0,0,0,1,plugOn
38,1774266747.45566,1774266747.842655,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1338.5191433573973,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22561.0,1809.0,64032.0,0,3,0,0,0,0.06173000000000001,0.0397643713768997,0.034715,0.107391,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.0541865,0.02753685937974772,0.034715,0.073658,2,0.06173000000000001,0.0397643713768997,0.034715,0.107391,0,0,0,2,bulbOn
39,1774266769.782792,1774266769.9437,1,1,1.0,0,0.0,371.0,,371,371,371.0,0,0,2305.6655815628164,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,1,1888.0,1888.0,1888.0,0,1,0,0,0,0.051544,,0.051544,0.051544,0,0,0,1,0,0,0,0,0,0,0,0,0,312.0,,312.0,312.0,,,,,0,0.051544,,0.051544,0.051544,0,0,0,1,bulbChange
40,1774266783.843939,1774266784.209121,3,3,1.0,0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,1421.2094505132914,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23070.666666666668,1822.0,65535.0,0,3,0,0,0,0.04045966666666667,0.02659520966891093,0.022603,0.071025,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.051999500000000004,0.02690612013092932,0.032974,0.071025,2,0.04045966666666667,0.02659520966891093,0.022603,0.071025,0,0,0,2,bulbOff
41,1774266798.210464,1774266798.705928,3,3,1.0,0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1045.4844540299991,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23048.666666666668,1789.0,65535.0,0,3,0,0,0,0.020076333333333335,0.011185658243185037,0.011052,0.032591,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.1299585,0.12078727325550487,0.044549,0.215368,2,0.020076333333333335,0.011185658243185037,0.011052,0.032591,0,0,0,2,bulbOn
42,1774266803.945716,1774266804.162756,3,3,1.0,0,0.0,172.0,171.14029332684925,60,369,87.0,2,0,2377.441267581498,2,2,208.33333333333334,80.82903768654761,156.0,173.1271209256366,2,2,116.0,173.1271209256366,2,0.6666666666666666,1,22539.0,1776.0,64032.0,0,3,0,0,0,0.04635166666666666,0.02981932196300468,0.0257,0.080538,1,2,0,0,0,0,0,0,0,0,0,0,0,169.0,199.4041122946064,28.0,310.0,0.0566775,0.03374384270500323,0.032817,0.080538,2,0.04635166666666666,0.02981932196300468,0.0257,0.080538,0,0,0,2,bulbChange
43,1774266835.706871,1774266835.976879,3,3,1.0,0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,1914.7591539035493,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,22899.0,1745.0,64032.0,0,3,0,0,0,0.03248066666666667,0.03319396081116764,0.00257,0.068193,1,2,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.0146245,0.017047637387626477,0.00257,0.026679,2,0.03248066666666667,0.03319396081116764,0.00257,0.068193,0,0,0,2,bulbOff
44,1774266845.978154,1774266846.252175,2,2,1.0,0,0.0,214.5,218.4959953866432,60,369,214.5,1,0,1565.5725919841855,2,2,185.0,98.99494936611666,197.5,222.73863607376248,2,2,157.5,222.73863607376248,1,0.5,1,33476.0,2920.0,64032.0,0,2,0,0,0,0.032492,0.04579647779032794,0.000109,0.064875,1,1,0,0,0,0,0,0,0,0,0,0,0,310.0,,310.0,310.0,0.068484,,0.068484,0.068484,1,0.032492,0.04579647779032794,0.000109,0.064875,0,0,0,1,bulbOn
45,1774266878.253165,1774266878.529435,2,2,1.0,0,0.0,229.0,200.8183258569795,87,371,229.0,1,0,1657.7990541613449,2,2,185.0,98.99494936611666,215.0,200.8183258569795,2,2,175.0,200.8183258569795,2,1.0,1,33443.0,2854.0,64032.0,0,2,0,0,0,0.0159035,0.00304550890657046,0.01375,0.018057,1,1,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.030835,,0.030835,0.030835,1,0.0159035,0.00304550890657046,0.01375,0.018057,0,0,0,2,bulbOff
46,1774266886.530461,1774266886.954019,3,3,1.0,0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,1220.61206249708,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,23213.666666666668,2788.0,64032.0,0,3,0,0,0,0.052922000000000004,0.061641941914576316,0.015995,0.124083,1,2,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,28.0,311.0,0.1253255,0.14083940735639297,0.025737,0.224914,2,0.052922000000000004,0.061641941914576316,0.015995,0.124083,0,0,0,2,bulbOn
47,1774266886.954677,1774266887.998168,6,6,1.0,0,0.0,172.5,153.84505191913064,60,371,87.0,4,0,991.8629987127341,2,2,208.33333333333334,72.29568912920512,156.5,155.62101400517864,2,2,116.5,155.62101400517864,4,0.6666666666666666,1,23180.666666666668,2722.0,64032.0,0,6,0,0,0,0.02326583333333333,0.035481350951826314,0.000268,0.093581,2,4,0,0,0,0,0,0,0,0,0,0,0,169.75,163.67931044168859,28.0,312.0,0.03558125,0.03370573054516596,0.004603,0.083452,4,0.02326583333333333,0.035481350951826314,0.000268,0.093581,0,0,0,4,bulbChange
48,1774266915.956249,1774266916.31465,3,3,1.0,0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,1448.0983952694276,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23404.333333333332,1758.0,65535.0,0,3,0,0,0,0.028473000000000002,0.029748446463639076,0.002514,0.060935,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.014137499999999999,0.01643811134224367,0.002514,0.025761,2,0.028473000000000002,0.029748446463639076,0.002514,0.060935,0,0,0,2,bulbOff
