windowID,windowStart,windowEnd,packetCount,tcpPacketCount,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,avgTCPWindowSize,ackCount,avgInterArrivalTime,stdInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,avgTimeDelta,stdTimeDelta,label
1268,1774281313.849789,1774281314.24343,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1315.919852215257,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23780.666666666668,3,0.05596766666666667,0.04138672135278818,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.08191499999999999,0.07759789816741172,0.05596766666666667,0.04138672135278818,bulbEvent
1269,1774281316.336552,1774281316.606876,2,2,229.0,200.8183258569795,87,371,229.0,1,0,1694.263232026925,2,2,185.0,98.99494936611666,215.0,200.8183258569795,2,2,175.0,200.8183258569795,2,1.0,34128.5,2,4.5e-05,6.363961030678928e-05,1,1,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.027549,,4.5e-05,6.363961030678928e-05,bulbEvent
1270,1774281339.607225,1774281340.48192,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,592.2063838318201,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23758.666666666668,3,0.018334666666666666,0.014408420119268224,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.0545835,0.03842771802358292,0.018334666666666666,0.014408420119268224,bulbEvent
1271,1774281351.244418,1774281351.549558,2,2,229.5,201.52543263816605,87,372,229.5,1,0,1504.2274766574208,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,34095.5,2,0.055788,0.05921312185656149,1,1,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.026277,,0.055788,0.05921312185656149,bulbEvent
1272,1774281360.551245,1774281361.235662,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,756.8485191348449,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23582.666666666668,3,0.008947666666666666,0.011315002268375085,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.1247845,0.136738188025511,0.008947666666666666,0.011315002268375085,bulbEvent
1273,1774281377.482661,1774281378.330326,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,1222.1808292538178,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23549.666666666668,6,0.024569333333333332,0.018654037800612144,2,4,0,0,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.0503965,0.054615704856753426,0.024569333333333332,0.018654037800612144,bulbEvent
1274,1774281395.236162,1774281395.497719,3,3,173.0,172.86700089953547,60,372,87.0,2,0,1984.2703395469669,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23516.666666666668,3,0.014972333333333332,0.01239278666536842,1,2,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.040440500000000004,0.02082783023984976,0.014972333333333332,0.01239278666536842,bulbEvent
1275,1774281402.498437,1774281402.922793,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,1220.673255133217,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23494.666666666668,3,0.031142000000000003,0.015622816615450619,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.0375295,0.015599482699756423,0.031142000000000003,0.015622816615450619,bulbEvent
1276,1774281412.331113,1774281412.436919,1,1,371.0,,371,371,371.0,0,0,3506.4215853729984,1,1,255.0,,357.0,,1,1,317.0,,1,1.0,2458.0,1,0.002708,,0,1,0,0,0,0,0,0,0,0,0,0,0,312.0,,,,0.002708,,bulbEvent
1277,1774281439.923398,1774281440.227044,2,2,229.5,201.52543263816605,87,372,229.5,1,0,1511.6282365356349,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,33964.5,2,0.004362,0.005679481666490349,1,1,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.026378,,0.004362,0.005679481666490349,bulbEvent
