windowID,windowStart,windowEnd,packetCount,tcpPacketCount,tcpRatio,udpPacketCount,udpRatio,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,uniqueTCPStreams,avgTCPWindowSize,minTCPWindowSize,maxTCPWindowSize,synCount,ackCount,finCount,uniqueUDPSrcPorts,uniqueUDPDstPorts,avgInterArrivalTime,stdInterArrivalTime,minInterArrivalTime,maxInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,minTLSRecordLen,maxTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,minACKRoundTripTime,maxACKRoundTripTime,ACKRoundTripTimeCount,avgTimeDelta,stdTimeDelta,minTimeDelta,maxTimeDelta,tlsContentTypeChanegCipherCount,tlsContentTypeAlertCount,tlsContentTypeHandshakeCount,tlsContentTypeAppDataCount,label
20,1776414367.880653,1776414368.243036,5,5,1.0,0,0.0,206.6,259.29192042946494,60,667,123.0,2,1,2850.5742194618883,2,2,199.4,76.1334354932181,190.2,261.00325668466286,2,2,150.2,261.00325668466286,3,0.6,1,27455.4,1609.0,65535.0,0,5,0,0,0,0.021615,0.01962477348913867,0.001525,0.04557,0,0,0,0,0,0,2,3,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.035695,0.013965358928434314,0.02582,0.04557,2,0.021615,0.01962477348913867,0.001525,0.04557,0,0,0,3,movingAroundHouse
22,1776414575.076024,1776414576.117984,7,7,1.0,0,0.0,171.14285714285714,171.79292629153716,60,422,87.0,5,0,1149.756227551583,2,2,175.57142857142858,74.29862525165397,154.57142857142858,173.75256078962514,2,2,114.57142857142857,173.75256078962514,4,0.5714285714285714,1,37804.28571428572,2854.0,63984.0,0,7,0,0,0,0.005318999999999999,0.006848361458529089,0.000901,0.020094,0,0,4,3,0,0,0,0,0,0,0,0,0,195.5,193.41234017852463,28.0,363.0,0.030343333333333333,0.03499538292879981,0.001617,0.069319,3,0.005318999999999999,0.006848361458529089,0.000901,0.020094,0,0,0,4,alexaBulbChange
21,1776414575.368129,1776414575.626671,3,3,1.0,0,0.0,189.66666666666666,201.65895302052257,60,422,87.0,2,0,2200.802446320744,2,2,162.33333333333334,80.25168741735799,173.66666666666666,203.60828404888966,2,2,133.66666666666666,203.60828404888966,2,0.6666666666666666,1,43629.333333333336,2920.0,63984.0,0,3,0,0,0,0.004023666666666666,0.0029304563353398276,0.002168,0.007402,0,0,2,1,0,0,0,0,0,0,0,0,0,195.5,236.88077169749343,28.0,363.0,0.069319,,0.069319,0.069319,1,0.004023666666666666,0.0029304563353398276,0.002168,0.007402,0,0,0,2,bulbChange
23,1776414623.600671,1776414623.834053,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4169.130677563529,2,2,185.5,80.25168741735799,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,34089.5,2575.0,65535.0,0,4,0,0,0,0.01052475,0.013566381693362457,0.001348,0.030355,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.016279000000000002,0.019906470103963687,0.002203,0.030355,2,0.01052475,0.013566381693362457,0.001348,0.030355,0,0,0,3,movingAroundHouse
24,1776414775.696001,1776414775.927192,2,2,1.0,0,0.0,255.0,237.58787847867995,87,423,255.0,1,0,2205.9689899297196,2,2,185.5,98.2878425849301,241.0,237.58787847867995,2,2,201.0,237.58787847867995,2,1.0,1,33403.5,2823.0,63984.0,0,2,0,0,0,0.012469,0.016745702792059818,0.000628,0.02431,0,0,1,1,0,0,0,0,0,0,0,0,0,196.0,237.58787847867995,28.0,364.0,0.02431,,0.02431,0.02431,1,0.012469,0.016745702792059818,0.000628,0.02431,0,0,0,2,bulbOff
25,1776414775.696727,1776414776.741417,3,3,1.0,0,0.0,190.0,202.23501180557238,60,423,87.0,2,0,545.6164584582359,2,2,208.66666666666666,80.25168741735799,174.0,204.1837407826588,2,2,134.0,204.1837407826588,2,0.6666666666666666,1,23199.0,2790.0,63984.0,0,3,0,0,0,0.013531666666666666,0.011983199169392675,0.000628,0.02431,0,0,1,2,0,0,0,0,0,0,0,0,0,196.0,237.58787847867995,28.0,364.0,0.12375799999999999,0.14064071035087955,0.02431,0.223206,2,0.013531666666666666,0.011983199169392675,0.000628,0.02431,0,0,0,2,alexaBulbOff
27,1776414786.225394,1776414787.303474,2,2,1.0,0,0.0,254.5,236.88077169749343,87,422,254.5,1,0,472.135675323627,2,2,185.5,98.2878425849301,240.5,236.88077169749343,2,2,200.5,236.88077169749343,2,1.0,1,33387.0,2790.0,63984.0,0,2,0,0,0,0.033183,0.010550033175303288,0.025723,0.040643,0,0,1,1,0,0,0,0,0,0,0,0,0,195.5,236.88077169749343,28.0,363.0,0.025723,,0.025723,0.025723,1,0.033183,0.010550033175303288,0.025723,0.040643,0,0,0,2,alexaBulbOn
26,1776414786.928349,1776414787.17551,2,2,1.0,0,0.0,254.5,236.88077169749343,87,422,254.5,1,0,2059.387128762535,2,2,185.5,98.2878425849301,240.5,236.88077169749343,2,2,200.5,236.88077169749343,2,1.0,1,33387.0,2790.0,63984.0,0,2,0,0,0,0.033183,0.010550033175303288,0.025723,0.040643,0,0,1,1,0,0,0,0,0,0,0,0,0,195.5,236.88077169749343,28.0,363.0,0.025723,,0.025723,0.025723,1,0.033183,0.010550033175303288,0.025723,0.040643,0,0,0,2,bulbOn
28,1776414810.737119,1776414810.969133,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4193.7135182404945,2,2,185.5,80.25168741735799,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33951.5,2299.0,65535.0,0,4,0,0,0,0.021654499999999997,0.02591631226981699,0.001914,0.056528,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.014069499999999999,0.017190472957426157,0.001914,0.026225,2,0.021654499999999997,0.02591631226981699,0.001914,0.056528,0,0,0,3,movingAroundHouse
29,1776415206.748166,1776415206.978187,4,4,1.0,0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,4230.04856246722,2,2,185.5,80.25168741735799,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33779.0,1954.0,65535.0,0,4,0,0,0,0.0424495,0.07767520085801731,0.0015,0.158889,0,0,0,0,0,0,2,2,0,0,0,0,0,245.33333333333334,314.0785464391564,64.0,608.0,0.0136405,0.016627615959601664,0.001883,0.025398,2,0.0424495,0.07767520085801731,0.0015,0.158889,0,0,0,3,movingAroundHouse
30,1776415281.456309,1776415281.684144,8,8,1.0,0,0.0,157.875,207.36471493482202,60,667,85.0,5,1,5543.4868780013585,4,4,202.875,71.93933456144043,141.625,208.59799855223923,3,3,101.625,208.59799855223923,5,0.625,2,25991.375,1747.0,65535.0,0,8,0,0,0,0.0167745,0.011739030831254462,0.001949,0.034024,0,0,1,2,0,0,2,3,0,0,0,0,0,157.6,252.49712869654576,26.0,608.0,0.0286818,0.027287277066427865,0.004099,0.074993,5,0.0167745,0.011739030831254462,0.001949,0.034024,0,0,0,5,movingAroundHouse
