windowID,windowStart,windowEnd,packetCount,tcpPacketCount,tcpRatio,udpPacketCount,udpRatio,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,uniqueTCPStreams,avgTCPWindowSize,minTCPWindowSize,maxTCPWindowSize,synCount,ackCount,finCount,uniqueUDPSrcPorts,uniqueUDPDstPorts,avgInterArrivalTime,stdInterArrivalTime,minInterArrivalTime,maxInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,minTLSRecordLen,maxTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,minACKRoundTripTime,maxACKRoundTripTime,ACKRoundTripTimeCount,avgTimeDelta,stdTimeDelta,minTimeDelta,maxTimeDelta,tlsContentTypeChanegCipherCount,tlsContentTypeAlertCount,tlsContentTypeHandshakeCount,tlsContentTypeAppDataCount,label
1666,1774285956.619165,1774285957.196395,4,4,1.0,0,0.0,222.0,171.8274328117215,60,371,228.5,2,0,1538.3816432184342,2,2,220.0,70.0,206.5,173.7287157227229,2,2,166.5,173.7287157227229,3,0.75,1,18408.75,2689.0,65535.0,0,4,0,0,0,0.007773749999999999,0.010864150415471981,0.000196,0.023704,1,3,0,0,0,0,0,0,0,0,0,0,0,217.0,163.67956500430955,28.0,312.0,0.1225305,0.1360282528171997,0.026344,0.218717,2,0.007773749999999999,0.010864150415471981,0.000196,0.023704,0,0,0,3,bulbChange
6584,1774285957.196395,1774285966.443408,2,2,1.0,0,0.0,73.5,19.091883092036785,60,87,73.5,2,0,15.89702518389686,2,2,185.0,98.99494936611666,56.5,23.33452377915607,2,2,16.5,23.33452377915607,1,0.5,1,34095.5,2656.0,65535.0,0,2,0,0,0,0.0203885,0.0008280220407694461,0.019803,0.020974,1,1,0,0,0,0,0,0,0,0,0,0,0,28.0,,28.0,28.0,0.052519,0.041712229022194444,0.023024,0.082014,2,0.0203885,0.0008280220407694461,0.019803,0.020974,0,0,0,1,idle
1667,1774285966.443408,1774285966.776506,3,3,1.0,0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,1558.1003239535214,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23496.0,2460.0,65535.0,0,3,0,0,0,0.047859000000000006,0.06165935735150019,0.003812,0.118326,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.0173895,0.012208198577185744,0.008757,0.026022,2,0.047859000000000006,0.06165935735150019,0.003812,0.118326,0,0,0,2,bulbOff
1668,1774285980.77735,1774285981.283267,2,2,1.0,0,0.0,229.0,200.8183258569795,87,371,229.0,1,0,905.2867062211059,2,2,185.0,98.99494936611666,215.0,200.8183258569795,2,2,175.0,200.8183258569795,2,1.0,1,33997.5,2460.0,65535.0,0,2,0,0,0,0.01286,0.01723643489820328,0.000672,0.025048,0,0,1,1,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,28.0,312.0,0.028214,,0.028214,0.028214,1,0.01286,0.01723643489820328,0.000672,0.025048,0,0,0,2,bulbOn
6585,1774285981.283267,1774285991.197181,10,4,0.4,6,0.6,74.0,12.534397117975445,60,97,70.0,10,0,74.64256827280113,4,4,202.8,85.18841861818228,59.4,13.39319893743753,3,2,15.5,17.897858344878397,2,0.5,2,3374.0,503.0,5283.0,0,4,0,1,1,0.0553844,0.05949950800207418,0.001024,0.164085,0,0,0,1,1,2,0,6,0,0,0,0,0,26.0,0.0,26.0,26.0,0.09953200000000001,0.14868429699534513,0.001024,0.270561,3,0.010914,0.008900797717058848,0.001024,0.019774,0,0,0,2,idle
1669,1774285991.197181,1774285991.707097,6,5,0.8333333333333334,1,0.16666666666666666,174.33333333333334,152.687480386136,60,371,87.0,4,0,2051.317986312521,3,3,208.33333333333334,72.29568912920512,159.33333333333334,153.60295136053432,2,2,140.0,162.13882940245992,4,0.8,1,27787.8,2590.0,65535.0,0,5,0,1,1,0.03590666666666666,0.039730611838564314,0.005241,0.088862,2,3,0,0,0,0,0,1,0,0,0,0,0,170.0,163.9674764498537,28.0,312.0,0.0630125,0.04327323642853629,0.025057,0.110512,4,0.0420398,0.04112221981727154,0.005769,0.088862,0,0,0,4,bulbChange
6586,1774285991.707097,1774286010.284182,1,0,0.0,1,1.0,70.0,,70,70,70.0,1,0,3.76808309439179,1,1,255.0,,56.0,,0,0,,,0,0.0,0,,,,0,0,0,1,1,0.004569,,0.004569,0.004569,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,,,,,0,0,0,0,idle
1670,1774286010.284182,1774286010.604602,2,2,1.0,0,0.0,229.5,201.52543263816605,87,372,229.5,1,0,1432.4947307876325,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,1,34062.5,2590.0,65535.0,0,2,0,0,0,0.046024499999999996,0.02763019747486434,0.026487,0.065562,1,1,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,28.0,313.0,0.026487,,0.026487,0.026487,1,0.046024499999999996,0.02763019747486434,0.026487,0.065562,0,0,0,2,bulbOff
6587,1774286010.604602,1774286019.605503,4,4,1.0,0,0.0,72.5,14.433756729740644,60,85,72.5,4,0,32.218996800610505,3,3,220.0,70.0,55.5,17.897858344878397,2,2,15.5,17.897858344878397,2,0.5,2,18228.75,2396.0,65535.0,0,4,0,0,0,0.0480265,0.07034693627301761,0.003849,0.152676,0,1,1,2,0,0,0,0,0,0,0,0,0,26.0,0.0,26.0,26.0,0.051993000000000004,0.05972160253208215,0.010225,0.120398,3,0.0480265,0.07034693627301761,0.003849,0.152676,0,0,0,2,idle
1671,1774286019.605503,1774286020.071654,6,6,1.0,0,0.0,172.66666666666666,154.10213063636294,60,371,87.0,4,0,2222.4558181117945,4,4,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,2,23485.0,2363.0,65535.0,0,6,0,0,0,0.0480865,0.04548895783264329,0.002372,0.130954,1,2,1,2,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,28.0,312.0,0.08764075,0.09203431945883014,0.025981,0.221134,4,0.0480865,0.04548895783264329,0.002372,0.130954,0,0,0,4,bulbOn
1672,1774286019.707982,1774286020.308259,7,7,1.0,0,0.0,201.0,159.40200751558933,60,371,87.0,4,0,2343.9180981068766,4,4,215.0,68.31300510639733,185.28571428571428,161.18800026233785,2,2,145.28571428571428,161.18800026233785,5,0.7142857142857143,2,20467.571428571428,2363.0,65535.0,0,7,0,0,0,0.05684885714285714,0.0475586310723531,0.002372,0.130954,1,2,1,3,0,0,0,0,0,0,0,0,0,198.4,155.55320633146718,28.0,312.0,0.08764075,0.09203431945883014,0.025981,0.221134,4,0.05684885714285714,0.0475586310723531,0.002372,0.130954,0,0,0,5,bulbChange
6588,1774286020.308259,1774286052.072116,74,70,0.9459459459459459,4,0.05405405405405406,341.6216216216216,590.2281356635256,60,3134,72.0,50,12,795.8731236349266,9,9,142.83783783783784,89.86245608950992,327.05405405405406,590.505237397856,5,5,291.8,603.0538611270886,33,0.4714285714285714,5,4482.457142857143,0.0,65535.0,4,63,4,1,1,0.011315472972972971,0.024368619353824464,0.0,0.135063,1,2,1,1,25,40,0,4,0,0,0,0,2,703.6,2063.6167891911473,26.0,9088.0,0.02627815625,0.024762942654504575,0.001071,0.099849,32,0.009735271428571429,0.020336504461383416,0.0,0.135063,0,4,5,11,idle
